,categoryNode,categoryPath,customerRating,itemId,largeImage,mediumImage,name,numReviews,parentItemId,salePrice,thumbnailImage,upc
31,3944_3951_1089430,Electronics/Computers/Laptops/Laptops By Brand/HP Laptops,3.96,535554960,https://i5.walmartimages.com/asr/4c94b1b1-8a5a-44a2-a9e0-bb909eba8156_2.b31b16a8bd66782a8f4298fefe622c0e.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/4c94b1b1-8a5a-44a2-a9e0-bb909eba8156_2.b31b16a8bd66782a8f4298fefe622c0e.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"HP Pavilion 17-ar050wm, 17.3"" Laptop, Full HD IPS Dislpay, Windows 10 Home, AMD A10-9620P QC, 8GB Memory, 1TB Hard Drive, Mineral Silver",25,535554960,619.99,https://i5.walmartimages.com/asr/4c94b1b1-8a5a-44a2-a9e0-bb909eba8156_2.b31b16a8bd66782a8f4298fefe622c0e.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,191628152414
32,3944_3951_1089430,Electronics/Computers/Laptops/Shop Laptops by Type/Refurbished Laptops,3.84,54476821,https://i5.walmartimages.com/asr/2e2602c3-49bb-4813-b480-e622b039c560_1.0ce4ee6dfb78c5e3a0e35f92af90e39b.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/2e2602c3-49bb-4813-b480-e622b039c560_1.0ce4ee6dfb78c5e3a0e35f92af90e39b.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"Refurbished HP 15-f387wm 15.6"" Laptop, Touchscreen, Windows 10 Home, AMD Quad-Core A8-7410 APU Processor, 4GB RAM, 500GB Hard Drive",94,54476821,208.66,https://i5.walmartimages.com/asr/2e2602c3-49bb-4813-b480-e622b039c560_1.0ce4ee6dfb78c5e3a0e35f92af90e39b.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,191081298827
33,3944_3951_1089430,Electronics/Computers/Laptops/Shop Laptops by Type/All Laptop Computers,3.713,47836539,https://i5.walmartimages.com/asr/2da6aa54-aa38-4ed4-b695-61db571ce1a0_1.b0c6e506e34514c2ac841ccd23234eff.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/2da6aa54-aa38-4ed4-b695-61db571ce1a0_1.b0c6e506e34514c2ac841ccd23234eff.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"HP Black Licorice 15.6"" 15-F387WM Laptop PC with AMD A8-7410 Processor, 4GB Memory, touch screen, 500GB Hard Drive and Windows 10 Home",167,47836539,329.0,https://i5.walmartimages.com/asr/2da6aa54-aa38-4ed4-b695-61db571ce1a0_1.b0c6e506e34514c2ac841ccd23234eff.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,889894835338
34,3944_3951_1089430,Electronics/Computers/Laptops/Shop Laptops by Type/All Laptop Computers,3.796,876002923,https://i5.walmartimages.com/asr/67872208-2893-4224-b0ea-a5118ba4659a_1.11cf55b2927aa945f429cb216bf02205.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/67872208-2893-4224-b0ea-a5118ba4659a_1.11cf55b2927aa945f429cb216bf02205.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"Lenovo ideapad 320 15.6"" Laptop, Windows 10, Intel Pentium N4200 Quad-Core Processor, 4GB RAM, 1TB Hard Drive - Platinum Grey",280,876002923,286.88,https://i5.walmartimages.com/asr/67872208-2893-4224-b0ea-a5118ba4659a_1.11cf55b2927aa945f429cb216bf02205.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,191545786679
35,3944_3951_1089430,Electronics/Computers/Laptops/Shop Laptops by Type/All Laptop Computers,4.539,444500759,https://i5.walmartimages.com/asr/947cc279-0d33-4a88-a749-349e65a8b770_1.c80278bc1fa251934004fd4688682029.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/947cc279-0d33-4a88-a749-349e65a8b770_1.c80278bc1fa251934004fd4688682029.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"Lenovo ideapad 330s 15.6"" Laptop, Windows 10, Intel Core i5-8250U Quad-Core processor, 20GB (4GB + 16GB Intel Optane) Memory, 1TB Hard Drive - Midnight Blue",13,444500759,379.0,https://i5.walmartimages.com/asr/947cc279-0d33-4a88-a749-349e65a8b770_1.c80278bc1fa251934004fd4688682029.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,192563561347
36,3944_3951_1089430,Electronics/Computers/Laptops/Shop Laptops by Type/All Laptop Computers,4.37,689038730,https://i5.walmartimages.com/asr/df5c270f-bd60-404f-bb70-1cd942e4bdd0_1.104d730c8e279633fae00503af3957fc.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/df5c270f-bd60-404f-bb70-1cd942e4bdd0_1.104d730c8e279633fae00503af3957fc.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"HP 11-v020wm 11.6"" Chromebook, Corning Gorilla Glass Touchscreen, Chrome, Intel Celeron N3060 Processor, 4GB RAM, 16GB eMMC Drive",27,689038730,225.0,https://i5.walmartimages.com/asr/df5c270f-bd60-404f-bb70-1cd942e4bdd0_1.104d730c8e279633fae00503af3957fc.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,190781501763
37,3944_3951_1089430,Electronics/Computers/Laptops/Laptops By Brand/Lenovo Laptops,5.0,156946563,https://i5.walmartimages.com/asr/4671c4db-47dd-47ae-ae40-3d439dc72b27_1.a6120e280afc26e09d2dd117057d62f0.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/4671c4db-47dd-47ae-ae40-3d439dc72b27_1.a6120e280afc26e09d2dd117057d62f0.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"Lenovo ideapad 330 15.6"" Laptop, Windows 10, Intel Core i3-8130U Dual-Core Processor, 4GB RAM, 1TB Hard Drive - Coral Red",1,156946563,299.0,https://i5.walmartimages.com/asr/4671c4db-47dd-47ae-ae40-3d439dc72b27_1.a6120e280afc26e09d2dd117057d62f0.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,192651212199
38,3944_3951_1089430,Electronics/Computers/Laptops/Laptops By Brand/HP Laptops,4.333,291615728,https://i5.walmartimages.com/asr/24edad62-2bd8-473d-a5a1-6e1da599576e_2.35ec7d896ec114ddd43c56e61a663784.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/24edad62-2bd8-473d-a5a1-6e1da599576e_2.35ec7d896ec114ddd43c56e61a663784.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"HP Jaguar 15-bs070wm, 15.6"" Natural Silver Touch Laptop, Windows 10, Intel Core i5-7200U Processor, 8GB Memory, 1TB Hard Drive",24,291615728,447.36,https://i5.walmartimages.com/asr/24edad62-2bd8-473d-a5a1-6e1da599576e_2.35ec7d896ec114ddd43c56e61a663784.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,190781967514
39,3944_3951_1089430,Electronics/Computers/Laptops/Shop Laptops by Type/Touchscreen Laptops,3.625,955904502,https://i5.walmartimages.com/asr/d79c6f44-ff44-4b99-bd11-6694662f4cc1_2.f3759a186d5645d09fa5bf17ae66e524.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/d79c6f44-ff44-4b99-bd11-6694662f4cc1_2.f3759a186d5645d09fa5bf17ae66e524.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"HP Silver Iridium A12 15-cd040wm 15.6” Laptop, Touchscreen, Windows 10 Home, AMD Quad-Core A12-9720P, 12GB Memory, 1TB Hard Drive",32,955904502,502.0,https://i5.walmartimages.com/asr/d79c6f44-ff44-4b99-bd11-6694662f4cc1_2.f3759a186d5645d09fa5bf17ae66e524.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,190781826712
40,3944_3951_1089430,Electronics/Computers/Laptops/Shop Laptops by Type/Google Chromebook,4.436,56095041,https://i5.walmartimages.com/asr/43d6895a-0438-4374-a22b-73575304ef83_1.db06eaf6038c74b924c4262deaa754e2.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/43d6895a-0438-4374-a22b-73575304ef83_1.db06eaf6038c74b924c4262deaa754e2.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"Refurbished HP 11-v010wm 11.6"" Chromebook, Chrome, Intel Celeron N3060 Processor, 4GB RAM, 16GB eMMC Drive",39,56095041,129.0,https://i5.walmartimages.com/asr/43d6895a-0438-4374-a22b-73575304ef83_1.db06eaf6038c74b924c4262deaa754e2.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,190403068810
41,3944_3951_1089430,Electronics/Computers/Laptops/Shop Laptops by Type/All Laptop Computers,3.118,765162278,https://i5.walmartimages.com/asr/efd45576-0af3-4234-9bf7-6bf445882a26_1.9fb620a3ded4d7540389c457979e7bc1.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/efd45576-0af3-4234-9bf7-6bf445882a26_1.9fb620a3ded4d7540389c457979e7bc1.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"HP 15-BA015WM,15.6"" Laptop, Windows 10, AMD E2-7110 Quad Core Processor, 4GB Memory, 500GB Hard Drive, DVD",17,765162278,277.98,https://i5.walmartimages.com/asr/efd45576-0af3-4234-9bf7-6bf445882a26_1.9fb620a3ded4d7540389c457979e7bc1.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,191628345601
42,3944_3951_1089430,Electronics/Computers/Laptops/Shop Laptops by Type/Touchscreen Laptops,4.083,619168338,https://i5.walmartimages.com/asr/70cfc61d-eb0b-4015-af08-03f2460479de_2.65e7d8f51d0295040bc6b5145df9d260.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/70cfc61d-eb0b-4015-af08-03f2460479de_2.65e7d8f51d0295040bc6b5145df9d260.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"HP Silver Iridium 15.6"" Laptop, Touchscreen, Intel Core i7-7500u, Intel HD Graphic 620 Graphic Card, 12GB Memory, 1TB HD, Windows 10 Home, 15-cc060wm",12,619168338,597.0,https://i5.walmartimages.com/asr/70cfc61d-eb0b-4015-af08-03f2460479de_2.65e7d8f51d0295040bc6b5145df9d260.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,191628109258
43,3944_3951_1089430,Electronics/Computers/Laptops/Shop Laptops by Type/All Laptop Computers,3.286,55358399,https://i5.walmartimages.com/asr/d989cad4-4210-48fc-b5bf-d2ff98c0c5f3_1.1d84289530d12a2ce18112006afbdb16.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/d989cad4-4210-48fc-b5bf-d2ff98c0c5f3_1.1d84289530d12a2ce18112006afbdb16.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"Certified Refurbished HP Stream 14"" Laptop, Windows 10 Home, Intel Celeron N3060 Processor, 4GB RAM, 32GB eMMC Storage",50,55358399,159.0,https://i5.walmartimages.com/asr/d989cad4-4210-48fc-b5bf-d2ff98c0c5f3_1.1d84289530d12a2ce18112006afbdb16.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,190403012189
44,3944_3951_1089430,Electronics/Computers/Laptops/Shop Laptops by Type/All Laptop Computers,4.0,56136483,https://i5.walmartimages.com/asr/052dd857-ec78-4dcb-82bd-cfd3e7ace46b_2.873b29219c9823ff6251e624b6952e95.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/052dd857-ec78-4dcb-82bd-cfd3e7ace46b_2.873b29219c9823ff6251e624b6952e95.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"Refurbished HP 15-cd040wm Pavilion  Laptop 12GB RAM 1TB 15.6"" Windows 10 AMD Quad-Core",1,56136483,316.5,https://i5.walmartimages.com/asr/052dd857-ec78-4dcb-82bd-cfd3e7ace46b_2.873b29219c9823ff6251e624b6952e95.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,190403084322
45,3944_3951_1089430,Electronics/Computers/Laptops/Shop Laptops by Type/All Laptop Computers,4.0,860360734,https://i5.walmartimages.com/asr/f4563fcd-9c00-4da3-895a-e2a227db8160_1.d91f09e81d43732e25f35bc187aecfaa.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/f4563fcd-9c00-4da3-895a-e2a227db8160_1.d91f09e81d43732e25f35bc187aecfaa.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"Acer Aspire A315-51-51SL, 15.6"" HD Laptop, 7th Gen Intel Core i5-7200U, 6GB DDR4, 1TB HDD, Windows 10 Home",36,860360734,349.0,https://i5.walmartimages.com/asr/f4563fcd-9c00-4da3-895a-e2a227db8160_1.d91f09e81d43732e25f35bc187aecfaa.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,191114355640
46,3944_3951_1089430,Electronics/Computers/Laptops/Shop Laptops by Type/All Laptop Computers,3.442,55358400,https://i5.walmartimages.com/asr/28cdf592-eaeb-4d26-8732-7ecd3b154477_1.c591a7c0d562f9f783cbc8c8beb41a6c.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/28cdf592-eaeb-4d26-8732-7ecd3b154477_1.c591a7c0d562f9f783cbc8c8beb41a6c.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"HP Stream 11.6"" Laptop, Windows 10 Home, Intel Celeron N3060 Processor, 4GB RAM, 32GB eMMC Storage, Refurbished",43,55358400,129.0,https://i5.walmartimages.com/asr/28cdf592-eaeb-4d26-8732-7ecd3b154477_1.c591a7c0d562f9f783cbc8c8beb41a6c.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,190403006751
47,3944_3951_1089430,Electronics/Computers/Laptops/Shop Laptops by Type/All Laptop Computers,2.667,686683320,https://i5.walmartimages.com/asr/cc9e4238-5c76-46e0-ac61-9eca4726344f_1.362f47dc51aa814d05dd553a13556212.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/cc9e4238-5c76-46e0-ac61-9eca4726344f_1.362f47dc51aa814d05dd553a13556212.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"Lenovo ideapad 320 15.6 Laptop, Windows 10, Intel Celeron N3350 Dual-Core Processor, 4GB RAM, 1TB Hard Drive – Platinum Grey",27,686683320,239.0,https://i5.walmartimages.com/asr/cc9e4238-5c76-46e0-ac61-9eca4726344f_1.362f47dc51aa814d05dd553a13556212.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,191545887413
48,3944_3951_1089430,Electronics/Computers/Laptops/Laptops By Brand/HP Laptops,4.667,931040097,https://i5.walmartimages.com/asr/f92c7561-0420-4553-8160-126ab15c2766_2.35ec7d896ec114ddd43c56e61a663784.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/f92c7561-0420-4553-8160-126ab15c2766_2.35ec7d896ec114ddd43c56e61a663784.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"HP Jaguar 15-bs080wm, 15.6"" Natural Silver Touch Laptop, Windows 10, Intel Core i7-7500U Processor, 8GB Memory, 1TB Hard Drive",12,931040097,557.98,https://i5.walmartimages.com/asr/f92c7561-0420-4553-8160-126ab15c2766_2.35ec7d896ec114ddd43c56e61a663784.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,190781885818
49,3944_3951_1089430,Electronics/Computers/Laptops/Shop Laptops by Type/All Laptop Computers,3.706,56123866,https://i5.walmartimages.com/asr/1e1f9f2f-25d6-4ad7-8da5-a82b60b162f4_1.e92c768f66d7045e1200dafdfc092dd6.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/1e1f9f2f-25d6-4ad7-8da5-a82b60b162f4_1.e92c768f66d7045e1200dafdfc092dd6.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"Direkt-Tek 11.6"" Convertible Touchscreen Laptop, Windows 10, Office 365 Personal 1-Year Subscription Included ($69.99 Value), Windows Hello (Fingerprint Reader), Windows Ink (Smart Stylus included)",18,56123866,179.0,https://i5.walmartimages.com/asr/1e1f9f2f-25d6-4ad7-8da5-a82b60b162f4_1.e92c768f66d7045e1200dafdfc092dd6.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,827396534298
50,3944_3951_1089430,Electronics/Computers/Laptops/Shop Laptops by Type/All Laptop Computers,3.406,49835462,https://i5.walmartimages.com/asr/272ffbb7-165a-41c1-ad9d-47bbfc49152d_1.58a3f5b6fbd2ede0fe18ddf859a6bc92.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/272ffbb7-165a-41c1-ad9d-47bbfc49152d_1.58a3f5b6fbd2ede0fe18ddf859a6bc92.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"Dell Black 15.6"" Inspiron i3552 Laptop PC with Intel Celeron N3050 Processor, 4GB Memory, 500GB Hard Drive and Windows 10 Home",11428,49835462,329.0,https://i5.walmartimages.com/asr/272ffbb7-165a-41c1-ad9d-47bbfc49152d_1.58a3f5b6fbd2ede0fe18ddf859a6bc92.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,884116205944
51,3944_3951_1089430,Electronics/Computers/Laptops/Shop Laptops by Type/All Laptop Computers,3.5,55358401,https://i5.walmartimages.com/asr/dcde8df8-0f63-4a5a-b98c-f3773fbd9bc5_1.e076b98e1df204e573d61d33a85d45eb.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/dcde8df8-0f63-4a5a-b98c-f3773fbd9bc5_1.e076b98e1df204e573d61d33a85d45eb.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"Refurbished HP Stream 11.6"" Laptop, Windows 10 Home, Intel Celeron N3060 Processor, 4GB RAM, 32GB eMMC Storage",42,55358401,125.99,https://i5.walmartimages.com/asr/dcde8df8-0f63-4a5a-b98c-f3773fbd9bc5_1.e076b98e1df204e573d61d33a85d45eb.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,190403011861
52,3944_3951_1089430,Electronics/Computers/Laptops/Laptops By Brand/Dell Laptops,3.32,151974702,https://i5.walmartimages.com/asr/e7e796b7-cc61-4d33-a9f8-2db1296b2ffc_1.080e897fdd14d355e79aee81d8ca13bd.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/e7e796b7-cc61-4d33-a9f8-2db1296b2ffc_1.080e897fdd14d355e79aee81d8ca13bd.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"Dell Inspiron 15 3000, 15.6-inch HD, Intel Celeron Processor N3060, 4GB 1600MHz DDR, 500GB 5400 RPM HDD",25,151974702,279.0,https://i5.walmartimages.com/asr/e7e796b7-cc61-4d33-a9f8-2db1296b2ffc_1.080e897fdd14d355e79aee81d8ca13bd.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,884116256137
53,3944_3951_1089430,Electronics/Computers/Laptops/Shop Laptops by Type/All Laptop Computers,4.333,885628763,https://i5.walmartimages.com/asr/68e41a0e-a2fb-4364-a3dc-b32b785fc790_1.4bb7cfeafb1a69b5606c2d5050ae7443.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/68e41a0e-a2fb-4364-a3dc-b32b785fc790_1.4bb7cfeafb1a69b5606c2d5050ae7443.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"HP 14-ak040wm 14"" Chromebook, Chrome, Full HD IPS Display, Intel Celeron N2940 Processor, 4GB RAM, 16GB eMMC Drive",15,885628763,242.73,https://i5.walmartimages.com/asr/68e41a0e-a2fb-4364-a3dc-b32b785fc790_1.4bb7cfeafb1a69b5606c2d5050ae7443.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,190781424000
54,3944_3951_1089430,Electronics/Computers/Laptops/Shop Laptops by Type/Touchscreen Laptops,3.546,974007492,https://i5.walmartimages.com/asr/382c4016-1c0f-409f-8de1-1b64a02eafaa_2.898f9475b08c2188b1348548b6c9cac5.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/382c4016-1c0f-409f-8de1-1b64a02eafaa_2.898f9475b08c2188b1348548b6c9cac5.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"HP 15-bw032WM 15.6"" Laptop Bundle, Windows 10, AMD A12-9720 Quad Core Processor, 8GB Memory, 1TB HDD, Wireless Mouse and Backpack, Smoke Gray",11,974007492,449.99,https://i5.walmartimages.com/asr/382c4016-1c0f-409f-8de1-1b64a02eafaa_2.898f9475b08c2188b1348548b6c9cac5.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,191628345625
55,3944_3951_1089430,Electronics/Computers/Laptops/Shop Laptops by Type/All Laptop Computers,4.444,410367331,https://i5.walmartimages.com/asr/89fc87fb-1598-43fa-88ef-92fd6e26795f_1.fe5582b09890cb3788f01d6ad43615af.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/89fc87fb-1598-43fa-88ef-92fd6e26795f_1.fe5582b09890cb3788f01d6ad43615af.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"HP 11-v010wm 11.6"" Chromebook, Chrome, Intel Celeron N3060 Processor, 4GB RAM, 16GB eMMC Drive",18,410367331,181.71,https://i5.walmartimages.com/asr/89fc87fb-1598-43fa-88ef-92fd6e26795f_1.fe5582b09890cb3788f01d6ad43615af.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,190781501756
56,3944_3951_1089430,Electronics/Computers/Laptops/Shop Laptops by Type/All Laptop Computers,4.455,56147311,https://i5.walmartimages.com/asr/51acc017-33cd-4488-9bfd-861a5249e94b_1.fa9d4ff7bc53b4545f8497c242b40b39.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/51acc017-33cd-4488-9bfd-861a5249e94b_1.fa9d4ff7bc53b4545f8497c242b40b39.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"Acer Chromebook 15 CB3-532-C4ZZ Celeron N3060 1.6 GHz 4GB, 32GB Storage 15.6"" Chrome OS Notebook",11,56147311,219.0,https://i5.walmartimages.com/asr/51acc017-33cd-4488-9bfd-861a5249e94b_1.fa9d4ff7bc53b4545f8497c242b40b39.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,191114479056
57,3944_3951_1089430,Electronics/Computers/Laptops/Shop Laptops by Type/Touchscreen Laptops,2.875,435082292,https://i5.walmartimages.com/asr/17357b37-16d6-4895-8946-0325c56d2a79_2.e8f92dfeb760dd87dd33e2017ca32647.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/17357b37-16d6-4895-8946-0325c56d2a79_2.e8f92dfeb760dd87dd33e2017ca32647.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"HP 10-p018wm Detachable Laptop, 10.1"" IPS Touch Display, Windows 10 Home, Intel Atom x5-Z8350 Processor, 4GB Memory, 64GB eMMC Storage, 802.11 Wirless AC, HP Active Pen",8,435082292,284.46,https://i5.walmartimages.com/asr/17357b37-16d6-4895-8946-0325c56d2a79_2.e8f92dfeb760dd87dd33e2017ca32647.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,190781366423
58,3944_3951_1089430,Electronics/Computers/Laptops/Shop Laptops by Type/All Laptop Computers,2.882,56123862,https://i5.walmartimages.com/asr/6a02d6d3-1a7f-4344-8b77-2a2a0507a7ee_1.2a95c0f553d51867f84da8adf5a59555.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/6a02d6d3-1a7f-4344-8b77-2a2a0507a7ee_1.2a95c0f553d51867f84da8adf5a59555.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"11.6"" Convertible Touchscreen Laptop, Windows 10 Home, Office 365 Personal 1-Year Subscription Included ($69.99 Value), Intel Processor, 32GB storage, Front camera with 8 hour battery",17,56123862,129.0,https://i5.walmartimages.com/asr/6a02d6d3-1a7f-4344-8b77-2a2a0507a7ee_1.2a95c0f553d51867f84da8adf5a59555.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,827396534250
59,3944_3951_1089430,Electronics/Computers/Laptops/Shop Laptops by Type/All Laptop Computers,4.0,56161743,https://i5.walmartimages.com/asr/9e3de3ed-eae6-4089-b483-cf4e37d48a72_1.219737eb4131fe511605b8aa62ed43c7.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/9e3de3ed-eae6-4089-b483-cf4e37d48a72_1.219737eb4131fe511605b8aa62ed43c7.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"ASUS VivoBook Flip 14 Thin and Light 2-in-1 HD Touchscreen Laptop, Intel® Quad-Core Pentium® N4200 Processor (2.5GHz), 4GB RAM, 64GB EMMC Storage, Windows 10 Home",10,56161743,309.0,https://i5.walmartimages.com/asr/9e3de3ed-eae6-4089-b483-cf4e37d48a72_1.219737eb4131fe511605b8aa62ed43c7.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,889349848500
60,3944_3951_1089430,Electronics/Computers/Laptops/Shop Laptops by Type/All Laptop Computers,2.485,55474689,https://i5.walmartimages.com/asr/f08b7791-e815-408f-a274-1e297af951a0_1.f5f095c17bc1cea61c0b728ecc4aaf08.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/f08b7791-e815-408f-a274-1e297af951a0_1.f5f095c17bc1cea61c0b728ecc4aaf08.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"Epik Teqnio ELL1201T 12.5"" Laptop, Windows 10 Home, Intel Atom x5-Z8350 Processor, 2GB RAM, 32GB Flash Drive",33,55474689,129.0,https://i5.walmartimages.com/asr/f08b7791-e815-408f-a274-1e297af951a0_1.f5f095c17bc1cea61c0b728ecc4aaf08.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,827396532089
61,3944_3951_1089430,Electronics/Computers/Laptops/Shop Laptops by Type/All Laptop Computers,3.168,777409234,https://i5.walmartimages.com/asr/4f58e8c4-f8dc-4931-96a8-61360b0dbdf4_1.1c2cc15668642aa50c207d4804fc9356.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/4f58e8c4-f8dc-4931-96a8-61360b0dbdf4_1.1c2cc15668642aa50c207d4804fc9356.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"Dell - Inspiron 11 3000 2-in-1, 11.6-inch HD, AMD A6-9220e, 4GB 2400MHz DDR4, 32GB eMMC Storage, Integrated Graphics AMD APU",131,777409234,199.0,https://i5.walmartimages.com/asr/4f58e8c4-f8dc-4931-96a8-61360b0dbdf4_1.1c2cc15668642aa50c207d4804fc9356.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,884116292760
